timestamp;buyer;seller;symbol;currency;price;quantity
0;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
3600;;;ASH_COATED_OSMIUM;XIRECS;10017.0;3
4200;;;ASH_COATED_OSMIUM;XIRECS;10017.0;2
4400;;;INTARIAN_PEPPER_ROOT;XIRECS;13011.0;4
4800;;;INTARIAN_PEPPER_ROOT;XIRECS;13008.0;3
5000;;;INTARIAN_PEPPER_ROOT;XIRECS;12998.0;5
9100;;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
9600;;;ASH_COATED_OSMIUM;XIRECS;9999.0;5
10000;;;ASH_COATED_OSMIUM;XIRECS;9999.0;6
12100;;;ASH_COATED_OSMIUM;XIRECS;9998.0;1
14000;;;ASH_COATED_OSMIUM;XIRECS;10012.0;3
15100;;;ASH_COATED_OSMIUM;XIRECS;10013.0;7
17400;;;INTARIAN_PEPPER_ROOT;XIRECS;13013.0;3
18500;;;ASH_COATED_OSMIUM;XIRECS;10016.0;6
23000;;;INTARIAN_PEPPER_ROOT;XIRECS;13016.0;2
23100;;;INTARIAN_PEPPER_ROOT;XIRECS;13019.0;2
23900;;;ASH_COATED_OSMIUM;XIRECS;9996.0;2
24600;;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
30400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
30400;;;INTARIAN_PEPPER_ROOT;XIRECS;13037.0;2
32800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
34000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;7
34400;;;INTARIAN_PEPPER_ROOT;XIRECS;13041.0;2
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;13043.0;5
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;13039.0;2
35800;;;INTARIAN_PEPPER_ROOT;XIRECS;13031.0;5
37900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
38400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
38500;;;INTARIAN_PEPPER_ROOT;XIRECS;13028.0;5
39900;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
41500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
42800;;;INTARIAN_PEPPER_ROOT;XIRECS;13050.0;3
51400;;;INTARIAN_PEPPER_ROOT;XIRECS;13041.0;3
52600;;;INTARIAN_PEPPER_ROOT;XIRECS;13056.0;7
54600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
58400;;;ASH_COATED_OSMIUM;XIRECS;9997.0;3
59500;;;ASH_COATED_OSMIUM;XIRECS;10017.0;2
61700;;;INTARIAN_PEPPER_ROOT;XIRECS;13069.0;3
62000;;;ASH_COATED_OSMIUM;XIRECS;10014.0;4
63700;;;ASH_COATED_OSMIUM;XIRECS;9998.0;1
68000;;;ASH_COATED_OSMIUM;XIRECS;10018.0;2
70400;;;INTARIAN_PEPPER_ROOT;XIRECS;13074.0;2
71500;;;INTARIAN_PEPPER_ROOT;XIRECS;13067.0;2
76300;;;ASH_COATED_OSMIUM;XIRECS;9997.0;6
80200;;;INTARIAN_PEPPER_ROOT;XIRECS;13073.0;4
83000;;;INTARIAN_PEPPER_ROOT;XIRECS;13086.0;4
83700;;;ASH_COATED_OSMIUM;XIRECS;10015.0;1
85500;;;ASH_COATED_OSMIUM;XIRECS;9996.0;6
85700;;;ASH_COATED_OSMIUM;XIRECS;10001.0;2
85900;;;ASH_COATED_OSMIUM;XIRECS;9995.0;3
87900;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
92500;;;INTARIAN_PEPPER_ROOT;XIRECS;13100.0;5
95100;;;INTARIAN_PEPPER_ROOT;XIRECS;13091.0;7
96100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
96900;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
107000;;;INTARIAN_PEPPER_ROOT;XIRECS;13114.0;6
109800;;;INTARIAN_PEPPER_ROOT;XIRECS;13117.0;3
109800;;;INTARIAN_PEPPER_ROOT;XIRECS;13113.0;3
110500;;;INTARIAN_PEPPER_ROOT;XIRECS;13114.0;4
111800;;;ASH_COATED_OSMIUM;XIRECS;9994.0;4
114900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;1
116100;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
117500;;;INTARIAN_PEPPER_ROOT;XIRECS;13110.0;5
120100;;;INTARIAN_PEPPER_ROOT;XIRECS;13127.0;4
122000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;10
122400;;;INTARIAN_PEPPER_ROOT;XIRECS;13133.0;6
122500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
124700;;;ASH_COATED_OSMIUM;XIRECS;9991.0;1
126600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
126700;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
127800;;;INTARIAN_PEPPER_ROOT;XIRECS;13117.0;2
128000;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
129500;;;INTARIAN_PEPPER_ROOT;XIRECS;13137.0;2
130500;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
131000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;8
131100;;;INTARIAN_PEPPER_ROOT;XIRECS;13141.0;4
131600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
132300;;;INTARIAN_PEPPER_ROOT;XIRECS;13125.0;3
