day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;0;ASH_COATED_OSMIUM;9995.0;13.0;9994.0;12.0;9992.0;21.0;10011.0;13.0;10012.0;26.0;10013.0;21.0;10003.0;0.0
0;0;INTARIAN_PEPPER_ROOT;11991.0;25.0;;;;;12006.0;9.0;12008.0;18.0;12009.0;25.0;11998.5;0.0
0;100;ASH_COATED_OSMIUM;9995.0;15.0;9994.0;15.0;9992.0;26.0;10011.0;15.0;10012.0;21.0;10013.0;26.0;10003.0;0.0
0;100;INTARIAN_PEPPER_ROOT;11991.0;22.0;;;;;12007.0;8.0;12008.0;10.0;12009.0;8.0;11999.0;0.0
0;200;ASH_COATED_OSMIUM;9994.0;15.0;;;;;;;;;;;9994.0;0.0
0;200;INTARIAN_PEPPER_ROOT;11994.0;9.0;11992.0;10.0;11991.0;22.0;12010.0;22.0;;;;;12002.0;0.0
0;300;ASH_COATED_OSMIUM;9994.0;12.0;9993.0;30.0;9992.0;27.0;10013.0;27.0;;;;;10003.5;0.0
0;300;INTARIAN_PEPPER_ROOT;11994.0;8.0;;;;;12007.0;8.0;12009.0;23.0;12010.0;23.0;12000.5;0.0
0;400;ASH_COATED_OSMIUM;10003.0;8.0;9994.0;12.0;9992.0;23.0;10010.0;12.0;10012.0;25.0;;;10006.5;0.0
0;400;INTARIAN_PEPPER_ROOT;11994.0;10.0;11993.0;12.0;11991.0;15.0;12007.0;10.0;12009.0;18.0;12010.0;15.0;12000.5;0.0
0;500;ASH_COATED_OSMIUM;9994.0;11.0;9992.0;13.0;9991.0;22.0;10010.0;11.0;;;;;10002.0;0.0
0;500;INTARIAN_PEPPER_ROOT;;;;;;;12007.0;9.0;12010.0;19.0;;;12007.0;0.0
