timestamp;buyer;seller;symbol;currency;price;quantity
0;;;ASH_COATED_OSMIUM;XIRECS;9995.0;6
3600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
4200;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
4400;;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;5
4800;;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;3
9100;;;ASH_COATED_OSMIUM;XIRECS;9998.0;4
9600;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
10000;;;ASH_COATED_OSMIUM;XIRECS;9994.0;7
15100;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
23000;;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;4
23100;;;INTARIAN_PEPPER_ROOT;XIRECS;12019.0;4
23900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;3
24300;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
24600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
30400;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
30400;;;INTARIAN_PEPPER_ROOT;XIRECS;12037.0;6
32800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
34400;;;INTARIAN_PEPPER_ROOT;XIRECS;12041.0;3
34500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;12039.0;3
35800;;;INTARIAN_PEPPER_ROOT;XIRECS;12032.0;6
36500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
37900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
38400;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
38500;;;INTARIAN_PEPPER_ROOT;XIRECS;12032.0;5
39100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
39900;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
41500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
42800;;;INTARIAN_PEPPER_ROOT;XIRECS;12049.0;4
50900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
51400;;;INTARIAN_PEPPER_ROOT;XIRECS;12045.0;3
52600;;;INTARIAN_PEPPER_ROOT;XIRECS;12056.0;7
54600;;;ASH_COATED_OSMIUM;XIRECS;9988.0;6
58400;;;ASH_COATED_OSMIUM;XIRECS;9987.0;2
63700;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
64900;;;ASH_COATED_OSMIUM;XIRECS;10004.0;4
67600;;;INTARIAN_PEPPER_ROOT;XIRECS;12071.0;4
68000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;3
70400;;;INTARIAN_PEPPER_ROOT;XIRECS;12074.0;5
73700;;;INTARIAN_PEPPER_ROOT;XIRECS;12067.0;3
76500;;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
83700;;;ASH_COATED_OSMIUM;XIRECS;10005.0;1
84400;;;INTARIAN_PEPPER_ROOT;XIRECS;12088.0;3
84600;;;INTARIAN_PEPPER_ROOT;XIRECS;12091.0;5
85500;;;ASH_COATED_OSMIUM;XIRECS;9988.0;5
85700;;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
85900;;;ASH_COATED_OSMIUM;XIRECS;9986.0;4
87400;;;INTARIAN_PEPPER_ROOT;XIRECS;12081.0;3
90200;;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
90700;;;ASH_COATED_OSMIUM;XIRECS;10011.0;1
90800;;;ASH_COATED_OSMIUM;XIRECS;9995.0;3
91700;;;INTARIAN_PEPPER_ROOT;XIRECS;12088.0;6
92500;;;INTARIAN_PEPPER_ROOT;XIRECS;12099.0;3
96900;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
96900;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
97200;;;INTARIAN_PEPPER_ROOT;XIRECS;12104.0;7
105900;;;ASH_COATED_OSMIUM;XIRECS;10013.0;4
107000;;;INTARIAN_PEPPER_ROOT;XIRECS;12114.0;4
107200;;;ASH_COATED_OSMIUM;XIRECS;9995.0;1
108800;;;INTARIAN_PEPPER_ROOT;XIRECS;12112.0;2
109800;;;INTARIAN_PEPPER_ROOT;XIRECS;12116.0;3
109800;;;INTARIAN_PEPPER_ROOT;XIRECS;12113.0;3
111600;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
116100;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
117500;;;INTARIAN_PEPPER_ROOT;XIRECS;12111.0;4
120100;;;INTARIAN_PEPPER_ROOT;XIRECS;12127.0;4
122000;;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
122300;;;ASH_COATED_OSMIUM;XIRECS;10012.0;4
122400;;;INTARIAN_PEPPER_ROOT;XIRECS;12129.0;5
124500;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
126400;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
126500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
127800;;;ASH_COATED_OSMIUM;XIRECS;10012.0;2
127800;;;INTARIAN_PEPPER_ROOT;XIRECS;12121.0;2
129500;;;INTARIAN_PEPPER_ROOT;XIRECS;12136.0;2
130300;;;ASH_COATED_OSMIUM;XIRECS;10011.0;1
131000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
