timestamp;buyer;seller;symbol;currency;price;quantity
0;;;ASH_COATED_OSMIUM;XIRECS;10000.0;6
4200;;;ASH_COATED_OSMIUM;XIRECS;10017.0;1
4400;;;INTARIAN_PEPPER_ROOT;XIRECS;13011.0;4
4800;;;INTARIAN_PEPPER_ROOT;XIRECS;13008.0;2
5000;;;INTARIAN_PEPPER_ROOT;XIRECS;12998.0;4
9100;;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
9600;;;ASH_COATED_OSMIUM;XIRECS;9999.0;4
10000;;;ASH_COATED_OSMIUM;XIRECS;9999.0;6
12100;;;ASH_COATED_OSMIUM;XIRECS;9998.0;5
14000;;;ASH_COATED_OSMIUM;XIRECS;10012.0;3
15100;;;ASH_COATED_OSMIUM;XIRECS;10013.0;8
17400;;;INTARIAN_PEPPER_ROOT;XIRECS;13013.0;1
18500;;;ASH_COATED_OSMIUM;XIRECS;10016.0;5
23000;;;INTARIAN_PEPPER_ROOT;XIRECS;13016.0;3
23100;;;INTARIAN_PEPPER_ROOT;XIRECS;13019.0;3
24300;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
30400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
30400;;;INTARIAN_PEPPER_ROOT;XIRECS;13037.0;5
32800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
33300;;;INTARIAN_PEPPER_ROOT;XIRECS;13037.0;5
34000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
34400;;;INTARIAN_PEPPER_ROOT;XIRECS;13041.0;3
34500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;13043.0;7
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;13039.0;2
35800;;;INTARIAN_PEPPER_ROOT;XIRECS;13031.0;6
36500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
37900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
38400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
38500;;;INTARIAN_PEPPER_ROOT;XIRECS;13028.0;4
39100;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
39900;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
41500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
42800;;;INTARIAN_PEPPER_ROOT;XIRECS;13050.0;4
44700;;;INTARIAN_PEPPER_ROOT;XIRECS;13040.0;6
50900;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
51400;;;INTARIAN_PEPPER_ROOT;XIRECS;13041.0;3
52600;;;INTARIAN_PEPPER_ROOT;XIRECS;13056.0;8
54600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
58400;;;ASH_COATED_OSMIUM;XIRECS;9997.0;2
59500;;;ASH_COATED_OSMIUM;XIRECS;10017.0;2
62000;;;ASH_COATED_OSMIUM;XIRECS;10014.0;5
63700;;;ASH_COATED_OSMIUM;XIRECS;9998.0;2
64300;;;INTARIAN_PEPPER_ROOT;XIRECS;13060.0;2
65300;;;ASH_COATED_OSMIUM;XIRECS;9997.0;2
68000;;;ASH_COATED_OSMIUM;XIRECS;10018.0;2
70400;;;INTARIAN_PEPPER_ROOT;XIRECS;13074.0;5
73700;;;INTARIAN_PEPPER_ROOT;XIRECS;13067.0;2
76500;;;ASH_COATED_OSMIUM;XIRECS;10016.0;6
77200;;;INTARIAN_PEPPER_ROOT;XIRECS;13070.0;2
80200;;;INTARIAN_PEPPER_ROOT;XIRECS;13073.0;4
83700;;;ASH_COATED_OSMIUM;XIRECS;10015.0;2
84400;;;INTARIAN_PEPPER_ROOT;XIRECS;13088.0;4
84600;;;INTARIAN_PEPPER_ROOT;XIRECS;13092.0;4
85500;;;ASH_COATED_OSMIUM;XIRECS;9996.0;6
85900;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
87900;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
