timestamp;buyer;seller;symbol;currency;price;quantity
0;;;ASH_COATED_OSMIUM;XIRECS;9982.0;4
3600;;;ASH_COATED_OSMIUM;XIRECS;10001.0;2
5000;;;INTARIAN_PEPPER_ROOT;XIRECS;10996.0;4
9100;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
9600;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
10000;;;ASH_COATED_OSMIUM;XIRECS;9988.0;6
12100;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
15100;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
15100;;;ASH_COATED_OSMIUM;XIRECS;10011.0;5
17400;;;INTARIAN_PEPPER_ROOT;XIRECS;11014.0;2
23000;;;INTARIAN_PEPPER_ROOT;XIRECS;11014.0;3
23100;;;INTARIAN_PEPPER_ROOT;XIRECS;11019.0;2
23900;;;ASH_COATED_OSMIUM;XIRECS;9991.0;4
24300;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
32800;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
34000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
34400;;;INTARIAN_PEPPER_ROOT;XIRECS;11043.0;1
34500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;8
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;11042.0;6
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;11039.0;2
35800;;;INTARIAN_PEPPER_ROOT;XIRECS;11032.0;5
36500;;;ASH_COATED_OSMIUM;XIRECS;10013.0;1
37900;;;ASH_COATED_OSMIUM;XIRECS;9996.0;3
39900;;;ASH_COATED_OSMIUM;XIRECS;10013.0;7
41500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
42800;;;INTARIAN_PEPPER_ROOT;XIRECS;11052.0;2
44700;;;INTARIAN_PEPPER_ROOT;XIRECS;11041.0;7
51400;;;INTARIAN_PEPPER_ROOT;XIRECS;11045.0;1
54600;;;ASH_COATED_OSMIUM;XIRECS;9986.0;5
58400;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
59500;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
61700;;;INTARIAN_PEPPER_ROOT;XIRECS;11068.0;6
62000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;2
63700;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
64900;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
65300;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
67600;;;INTARIAN_PEPPER_ROOT;XIRECS;11070.0;4
71500;;;INTARIAN_PEPPER_ROOT;XIRECS;11068.0;3
73700;;;INTARIAN_PEPPER_ROOT;XIRECS;11065.0;4
76300;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
76500;;;ASH_COATED_OSMIUM;XIRECS;10013.0;5
80200;;;INTARIAN_PEPPER_ROOT;XIRECS;11074.0;5
83000;;;INTARIAN_PEPPER_ROOT;XIRECS;11086.0;6
