timestamp;buyer;seller;symbol;currency;price;quantity
0;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
4200;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
4400;;;INTARIAN_PEPPER_ROOT;XIRECS;12011.0;3
4800;;;INTARIAN_PEPPER_ROOT;XIRECS;12008.0;2
5000;;;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;5
9100;;;ASH_COATED_OSMIUM;XIRECS;9998.0;3
10000;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
12100;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
15100;;;ASH_COATED_OSMIUM;XIRECS;10010.0;1
17400;;;INTARIAN_PEPPER_ROOT;XIRECS;12013.0;3
18500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
23000;;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;4
23100;;;INTARIAN_PEPPER_ROOT;XIRECS;12019.0;2
23900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;3
24300;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
30400;;;INTARIAN_PEPPER_ROOT;XIRECS;12037.0;6
32800;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
34400;;;INTARIAN_PEPPER_ROOT;XIRECS;12041.0;3
34500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
35700;;;INTARIAN_PEPPER_ROOT;XIRECS;12045.0;5
36500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
37900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
38400;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
39100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
41500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
50900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
51400;;;INTARIAN_PEPPER_ROOT;XIRECS;12045.0;3
52600;;;INTARIAN_PEPPER_ROOT;XIRECS;12056.0;8
57000;;;INTARIAN_PEPPER_ROOT;XIRECS;12067.0;3
58400;;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
59500;;;ASH_COATED_OSMIUM;XIRECS;10002.0;2
62000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;4
64900;;;ASH_COATED_OSMIUM;XIRECS;10004.0;4
67600;;;INTARIAN_PEPPER_ROOT;XIRECS;12071.0;3
68000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
